q_id,doc_id,InferredGender,Gender,Full Name,Age,5K,10K,15K,20K,Half,30K,Official Time
1,4561,1,1,Fan Zhang,35,0.000561167,0.000286451,0.000188893,0.000137798,0.000130293,8.39E-05,5.76E-05
1,4562,1,1,Sara A Hansen,41,0.000560852,0.000274952,0.000180148,0.00013048,0.000124146,8.37E-05,5.76E-05
1,4563,1,1,Elizabeth K. Iorio,25,0.000493827,0.000248324,0.000164826,0.000121921,0.000115607,8.06E-05,5.76E-05
1,4564,1,1,Kathryn S Griffin,53,0.000606796,0.0002936,0.000188395,0.000136147,0.0001288,8.52E-05,5.76E-05
1,4565,0,0,Ron Porter,55,0.000587544,0.0002886,0.00018615,0.000137476,0.000128386,8.67E-05,5.75E-05
1,4566,1,0,Sean P. Maloney,37,0.000506586,0.000255037,0.000170503,0.000128008,0.000121242,8.37E-05,5.75E-05
1,4567,1,0,Jeffrey G. Maher,50,0.000497265,0.000256016,0.000170678,0.00012692,0.000120409,8.32E-05,5.75E-05
1,4568,1,1,Marissa Petersile,23,0.000547345,0.000265463,0.000169176,0.000124719,0.000118245,8.15E-05,5.75E-05
1,4569,1,1,Nancy Moore,59,0.000621504,0.000289855,0.000186986,0.00013574,0.000127796,8.43E-05,5.75E-05
1,4570,1,1,Hannah Bowlin,21,0.000527148,0.000267953,0.000177494,0.000131303,0.000124347,8.50E-05,5.75E-05
1,4571,1,1,Tina A. Hyland,28,0.000523286,0.000279877,0.000188786,0.000141303,0.000133779,8.71E-05,5.75E-05
1,4572,1,1,Lindy Pabian,27,0.000520833,0.000257003,0.000168833,0.000125235,0.00011885,8.06E-05,5.75E-05
1,4573,1,0,Christopher M. Mannion,32,0.000604595,0.000293945,0.000185529,0.000132363,0.000125219,8.39E-05,5.75E-05
1,4574,1,1,Diane Frustaglio,55,0.000607533,0.000293858,0.00018997,0.000135833,0.000128271,8.25E-05,5.75E-05
1,4575,1,0,Robert G Welbaum,68,0.00058072,0.00028547,0.000184604,0.000135099,0.000128025,8.46E-05,5.75E-05
1,4576,0,0,John J. Brown,61,0.000587544,0.000284414,0.00018797,0.000136054,0.000128816,8.54E-05,5.74E-05
1,4577,1,0,Michael R. Sliwa,44,0.000548847,0.000269469,0.000174034,0.000123518,0.000117619,8.26E-05,5.74E-05
1,4578,1,0,Brian Hinton,45,0.000634518,0.000297974,0.000198649,0.000141683,0.000134571,8.57E-05,5.74E-05
1,4579,1,1,Deirdre Craven,26,0.000540249,0.000270197,0.000178763,0.000131199,0.000124208,8.40E-05,5.74E-05
1,4580,1,1,Doris Krueger,57,0.000595593,0.000291036,0.000188395,0.000140528,0.000133298,8.89E-05,5.74E-05
1,4581,1,0,Dale J. Morrison,48,0.000576701,0.000285878,0.000185839,0.000134807,0.000126968,8.39E-05,5.74E-05
1,4582,1,1,Melissa Mercado,34,0.000524384,0.000262605,0.000174368,0.000128436,0.000121536,8.36E-05,5.74E-05
1,4583,1,0,Michael S. Garry,46,0.000545256,0.000272851,0.000179244,0.000133262,0.000125976,8.51E-05,5.74E-05
1,4584,1,1,Melanie Rutgers,56,0.000585138,0.000284495,0.000184672,0.00013231,0.000124828,8.43E-05,5.74E-05
1,4585,1,0,Eric Moreschi,28,0.000504541,0.000262743,0.000180668,0.000136743,0.000129483,8.74E-05,5.74E-05
1,4586,1,0,Alexandre Arcaro,41,0.000499002,0.000253807,0.000170736,0.000128172,0.000121699,8.27E-05,5.74E-05
1,4587,1,0,Jingbiao Shan,33,0.000607165,0.000301386,0.000194137,0.000140805,0.000132767,8.49E-05,5.73E-05
1,4588,1,1,Bettina Boergmann,47,0.000533333,0.000272035,0.000182249,0.000135906,0.000128733,8.83E-05,5.73E-05
1,4589,0,0,Alexander Malykhin,53,0.000479386,0.000250313,0.000167813,0.000124456,0.000118259,8.13E-05,5.73E-05
1,4590,0,0,Mark S Shipley,41,0.00069541,0.000343407,0.000226347,0.000163827,0.000154607,9.78E-05,5.73E-05
1,4591,1,0,Eric M. Zawada,30,0.000554631,0.000286615,0.000190259,0.000141183,0.000133618,8.69E-05,5.73E-05
1,4592,1,0,Lin Binhua,45,0.000690131,0.000329707,0.000209688,0.000149165,0.000140095,8.97E-05,5.73E-05
1,4593,0,0,Peter Ng,60,0.000508647,0.000254323,0.000167588,0.000125597,0.000118596,8.15E-05,5.73E-05
1,4594,1,1,Kelly A. Verrill,32,0.000588235,0.000299312,0.000195046,0.000141343,0.000134012,8.63E-05,5.72E-05
1,4595,1,0,Casey P. McLaughlin,25,0.000495786,0.000250376,0.000166973,0.00012486,0.000118161,8.13E-05,5.72E-05
1,4596,0,0,James Butler,55,0.000576037,0.000278087,0.000183655,0.000136407,0.000129282,8.39E-05,5.72E-05
1,4597,1,1,Laura J. Jacobson,53,0.000537634,0.000269324,0.000178699,0.000132503,0.000125471,8.51E-05,5.72E-05
1,4598,1,1,Michelle Beninato,47,0.000589971,0.000293513,0.000193836,0.000140351,0.000132521,8.66E-05,5.72E-05
1,4599,1,1,Nancy Eaton,56,0.000564972,0.000280112,0.000183925,0.00013412,0.00012639,8.41E-05,5.72E-05
1,4600,1,0,Jeffrey D. Carboni,25,0.000606796,0.000294291,0.000186498,0.000135227,0.000127681,8.51E-05,5.72E-05
1,4601,0,0,Glen E Hinton,64,0.000505561,0.000253293,0.000171262,0.000127812,0.000121197,8.28E-05,5.72E-05
1,4602,1,1,Cynthia K Cornwell,62,0.000522193,0.000253614,0.00016818,0.000125141,0.000118078,8.15E-05,5.71E-05
1,4603,1,1,Jessica L. Stryhalaleck,40,0.000629723,0.000316156,0.000208117,0.000145285,0.000137533,9.19E-05,5.71E-05
1,4604,1,1,Tina Torchio,39,0.000509424,0.000253293,0.000169549,0.000125486,0.000118864,8.16E-05,5.71E-05
1,4605,0,0,Alan Hagyard,70,0.00062461,0.000285388,0.000178859,0.000129988,0.000122654,8.25E-05,5.71E-05
1,4606,1,1,Meagan E. Kelly,39,0.000533333,0.000265957,0.000175963,0.000129049,0.000121966,8.37E-05,5.71E-05
1,4607,1,1,Naomi Vishnupad,46,0.000546448,0.00027027,0.000177117,0.000127812,0.000121227,8.23E-05,5.71E-05
1,4608,0,0,Mark Ogrodowicz,59,0.000655738,0.000312305,0.000201613,0.000146649,0.000138485,9.07E-05,5.70E-05
1,4609,1,1,Heather A. Pierce,44,0.000537346,0.000267594,0.00017671,0.000132048,0.000125345,8.47E-05,5.70E-05
1,4610,0,0,Jon E Shaff,60,0.000619579,0.000305717,0.000199164,0.000145645,0.000137836,8.97E-05,5.70E-05
1,4611,0,0,Benjamin D Gordon,36,0.000574053,0.000277316,0.000177778,0.000129349,0.000122956,8.23E-05,5.70E-05
1,4612,1,0,David A Hill,66,0.000569476,0.000281294,0.000182916,0.000130446,0.000123442,8.31E-05,5.70E-05
1,4613,1,0,Valeriy Matsiborchuk,29,0.000595948,0.000306466,0.00020496,0.000149678,0.000141623,8.94E-05,5.70E-05
1,4614,1,1,Ana L. Gisbert,33,0.00065445,0.000309693,0.000190949,0.000131735,0.000123077,7.94E-05,5.70E-05
1,4615,1,1,Emma L. Turner,21,0.000505561,0.000255167,0.000170068,0.000126183,0.000119489,8.27E-05,5.69E-05
1,4616,1,1,Carol J. Crutchfield,57,0.000626959,0.000304136,0.000190042,0.000135318,0.000127632,8.32E-05,5.69E-05
1,4617,1,1,Hiroko Barringer,49,0.000626174,0.000315457,0.000210084,0.000152835,0.000144697,8.42E-05,5.69E-05
1,4618,0,0,Alan J. Dumas,43,0.000535332,0.000270416,0.000181258,0.000135593,0.000128304,8.55E-05,5.69E-05
1,4619,0,0,Stephen Green,63,0.000542594,0.000270197,0.000177588,0.000131268,0.000124549,8.47E-05,5.69E-05
1,4620,1,1,Susan R Dobson,41,0.000611247,0.000303951,0.00019976,0.000146284,0.000138485,8.94E-05,5.69E-05
1,4621,1,1,Erin B. McColgan,25,0.000520021,0.000267523,0.000178285,0.000126614,0.000119261,8.13E-05,5.69E-05
1,4622,1,0,Florent Desloges,46,0.000531632,0.000271518,0.000179276,0.000134499,0.000127665,8.70E-05,5.69E-05
1,4623,1,1,Jane A De Zoete,62,0.000634518,0.000315358,0.000206697,0.000152602,0.000144425,9.70E-05,5.69E-05
1,4624,0,0,Will Swanson,21,0.000626566,0.000322477,0.000206356,0.000144051,0.000134048,8.73E-05,5.69E-05
1,4625,1,0,Jordan A Thomas,46,0.000677507,0.000329707,0.000212224,0.000151653,0.000142755,9.32E-05,5.69E-05
1,4626,1,1,Karen Mace,47,0.000578035,0.000280348,0.000179019,0.000131648,0.00012475,8.27E-05,5.69E-05
1,4627,1,1,Patricia Shalhav,42,0.000481928,0.000240211,0.000160411,0.000120555,0.00011426,7.93E-05,5.69E-05
1,4628,0,0,Volkert Bobeldijk,80,0.000656168,0.000322685,0.00020829,0.000149745,0.000140825,9.13E-05,5.68E-05
1,4629,1,1,Cara A. Mezzetti-Salmon,39,0.000484496,0.000244798,0.00016442,0.00012364,0.000117206,8.15E-05,5.68E-05
1,4630,1,0,Filipe A. Lebre,36,0.000539957,0.00027137,0.000179759,0.00013101,0.000124023,8.20E-05,5.68E-05
1,4631,1,1,Shira Bernard,23,0.000560224,0.000279018,0.000185667,0.000137325,0.00013009,8.49E-05,5.68E-05
1,4632,1,0,Jay Yogeshwar,54,0.000559284,0.000270636,0.000174551,0.000127,0.000120034,8.15E-05,5.68E-05
1,4633,1,0,Rex Surface,68,0.00056338,0.000282646,0.000189825,0.000140135,0.0001321,8.93E-05,5.68E-05
1,4634,1,0,Binh C. Dang,67,0.00060423,0.000300391,0.000199521,0.000147384,0.000139315,8.76E-05,5.67E-05
1,4635,1,1,Jaclyn M. Giarrusso,27,0.000516796,0.000258131,0.000171116,0.000126406,0.000119517,8.15E-05,5.67E-05
1,4636,0,0,John P. Bosse,37,0.000524934,0.000266951,0.00017671,0.000131027,0.000124146,8.38E-05,5.67E-05
1,4637,1,1,Heather A. Bryant,26,0.000484731,0.000244081,0.000161264,0.000119432,0.000113753,7.85E-05,5.67E-05
1,4638,0,0,Howard L. Tansey,52,0.00056338,0.000283046,0.000187301,0.000138332,0.000130873,8.46E-05,5.67E-05
1,4639,1,1,Donna M Halliday,44,0.000579374,0.000283286,0.000186116,0.000134716,0.000127616,8.48E-05,5.67E-05
1,4640,1,1,Katelyn Sullivan,32,0.000585823,0.000297354,0.000197472,0.000144321,0.000135446,8.65E-05,5.67E-05
1,4641,1,1,Eve M. Stephens,40,0.000477327,0.000243784,0.00016518,0.00012427,0.000117911,8.17E-05,5.67E-05
1,4642,0,0,Fred Persechini,70,0.000656168,0.000313283,0.000201532,0.000145328,0.000136836,8.57E-05,5.67E-05
1,4643,1,0,David J. Higgins,48,0.000512558,0.000266525,0.000179533,0.000129786,0.000122085,8.20E-05,5.67E-05
1,4644,0,0,Peter M Auteri,65,0.000603136,0.00029967,0.000196657,0.000143308,0.0001353,8.50E-05,5.67E-05
1,4645,1,0,Cary Segall,67,0.000533049,0.000259538,0.000168634,0.00012596,0.000119303,8.21E-05,5.67E-05
1,4646,1,1,Veronica L. Phillips,36,0.000513875,0.000260078,0.000169463,0.00012596,0.000119531,8.24E-05,5.67E-05
1,4647,1,1,Nicole O'Reilly,44,0.000547345,0.000270051,0.000173943,0.000127162,0.000120685,8.17E-05,5.66E-05
1,4648,1,0,Oren Edwards,38,0.000591366,0.000288934,0.000187829,0.000137005,0.000129534,8.61E-05,5.66E-05
1,4649,1,1,Jean Norton,54,0.000747943,0.000363636,0.000234522,0.000164042,0.00015425,9.46E-05,5.66E-05
1,4650,1,1,Samantha Spina,37,0.000503778,0.000250878,0.00016742,0.000123533,0.000116877,8.02E-05,5.66E-05
1,4651,0,0,Jack James,38,0.000509684,0.000253872,0.000167252,0.000125518,0.000119133,8.20E-05,5.66E-05
1,4652,1,1,Melissa R. Adams,35,0.00048852,0.000246731,0.000163934,0.00012282,0.000116469,7.99E-05,5.66E-05
1,4653,1,0,Michael Kent,53,0.000636537,0.000300842,0.000192086,0.000140135,0.000132118,8.52E-05,5.66E-05
1,4654,1,1,Jana Bohl,40,0.000534474,0.000264971,0.000172295,0.000124984,0.000118343,7.91E-05,5.66E-05
1,4655,1,1,Cheryl R. Asselin,50,0.000543774,0.000271076,0.000174004,0.000125016,0.000118175,8.12E-05,5.66E-05
1,4656,1,0,Keith Teraoka,61,0.000543183,0.000264971,0.000171939,0.000126024,0.000119632,8.10E-05,5.66E-05
1,4657,1,1,Kristin Stewich,47,0.000489956,0.000243427,0.000160256,0.000117426,0.000111769,7.89E-05,5.66E-05
1,4658,1,0,Ben Fajen,54,0.000651042,0.000319387,0.000196078,0.000134228,0.000127,8.53E-05,5.66E-05
1,4659,1,1,Lexie Devries,55,0.000587544,0.000291545,0.000192308,0.000141503,0.000133245,8.69E-05,5.66E-05
1,4660,0,0,Stephen Kopach,35,0.000489956,0.000243427,0.000160231,0.00011744,0.000111757,7.89E-05,5.66E-05
1,4661,1,1,Jj Salisbury,42,0.000558971,0.000284738,0.000189179,0.000138966,0.000130959,8.55E-05,5.66E-05
1,4662,1,1,Annette M Mullikin,60,0.000603136,0.0002886,0.000184298,0.00013238,0.000124984,8.38E-05,5.66E-05
1,4663,1,1,Stephanie Roberecki,54,0.000555864,0.000271518,0.000178412,0.000130276,0.000123381,8.23E-05,5.65E-05
1,4664,1,0,Wesley E. Norton,35,0.000564016,0.000277932,0.000181884,0.000133262,0.000125739,8.25E-05,5.65E-05
1,4665,0,0,Robson B. Grieve,45,0.000559284,0.000274725,0.000181422,0.000132908,0.000125502,8.40E-05,5.65E-05
1,4666,1,0,Gary R Blazin,60,0.000617284,0.00030303,0.000200441,0.000148456,0.000140647,9.10E-05,5.65E-05
1,4667,1,1,Lynne Spence,70,0.000551268,0.000266738,0.000171497,0.000126775,0.00011976,8.17E-05,5.64E-05
1,4668,1,1,Jacquelyn H. Wolf,55,0.000556174,0.00026824,0.00017316,0.000126374,0.000118948,8.13E-05,5.64E-05
1,4669,1,1,Jennifer A. Pimental,42,0.000518135,0.000261165,0.000175285,0.000129702,0.000123168,8.24E-05,5.64E-05
1,4670,1,1,Natalie R. Crow,21,0.000576037,0.000298686,0.000200321,0.000145582,0.000138064,9.29E-05,5.64E-05
1,4671,0,0,Patrick Finnegan,45,0.000745156,0.000368868,0.000246427,0.000184434,0.000174948,7.82E-05,5.64E-05
1,4672,1,1,Lisa M. Lindquist,47,0.000534759,0.000261575,0.000171497,0.000126566,0.000119818,8.19E-05,5.64E-05
1,4673,1,1,Samantha Gauvin,28,0.000561167,0.000275028,0.000178348,0.000130617,0.000123442,8.34E-05,5.64E-05
1,4674,1,1,Jana Eggers,48,0.000516796,0.000259067,0.000171086,0.000125502,0.000119005,8.16E-05,5.64E-05
1,4675,1,0,Codey D. Gillum,31,0.000522193,0.000260281,0.000173581,0.00012791,0.000121256,8.19E-05,5.64E-05
1,4676,0,0,Ignacio Rivas,36,0.000579039,0.000296472,0.000196657,0.000141044,0.000132784,8.42E-05,5.64E-05
1,4677,1,0,Craig T. Ornell,57,0.000583431,0.00029976,0.000201898,0.000151126,0.000143184,9.39E-05,5.64E-05
1,4678,1,1,Nancy Knoll,61,0.000506842,0.00026062,0.00017135,0.000126279,0.000119503,8.19E-05,5.64E-05
1,4679,1,1,Gretchen Gill,55,0.000607533,0.000301386,0.000199164,0.000146757,0.000138466,9.07E-05,5.63E-05
1,4680,1,1,Linda M. Solomon,34,0.000563698,0.000289436,0.000187266,0.000134807,0.0001276,8.16E-05,5.63E-05
1,4681,1,1,Monica S. Andrews,27,0.000515198,0.000261712,0.000176087,0.000130719,0.0001239,8.32E-05,5.63E-05
1,4682,1,0,Xu Zhou,51,0.000655308,0.000312598,0.000200321,0.000144802,0.000136818,8.83E-05,5.62E-05
1,4683,1,0,Takashi Sakamoto,69,0.000533903,0.000274801,0.000183891,0.000135925,0.00012865,8.42E-05,5.62E-05
1,4684,1,1,Beverly Runka,59,0.000559597,0.000272851,0.000179404,0.000131372,0.000124039,8.30E-05,5.62E-05
1,4685,0,0,Matthew Lombard,30,0.000633312,0.000318979,0.000208073,0.00015067,0.000141824,8.43E-05,5.62E-05
1,4686,1,1,Donna L. Paurowski,57,0.000505051,0.000253807,0.000165317,0.00012012,0.000114116,7.89E-05,5.61E-05
1,4687,1,1,Karin Waelchli,52,0.000510465,0.000252143,0.000166973,0.000123533,0.000117041,7.93E-05,5.61E-05
1,4688,0,0,James E. Scholl,63,0.000630517,0.000301205,0.000194099,0.000136519,0.000128469,8.35E-05,5.61E-05
1,4689,1,1,Karen McKenna,44,0.000522466,0.000259808,0.000171556,0.000125094,0.000118357,8.03E-05,5.61E-05
1,4690,1,1,Elizabeth Warren,36,0.000506586,0.000253357,0.000165563,0.000123365,0.000117055,8.11E-05,5.61E-05
1,4691,1,1,Tracy L. Jennings,39,0.000513875,0.000243902,0.000161134,0.000120671,0.000114613,7.92E-05,5.61E-05
1,4692,0,0,Thomas M Fabian,67,0.000626959,0.000296824,0.000190621,0.000138236,0.000130463,8.52E-05,5.61E-05
1,4693,1,1,Sarah Lucas,36,0.000523286,0.000264901,0.000174856,0.000130022,0.000123442,8.23E-05,5.61E-05
1,4694,1,1,Meghan Ingram,33,0.000503018,0.000250752,0.000165262,0.000122534,0.00011609,8.03E-05,5.61E-05
1,4695,1,0,Christopher J. Nix,26,0.00055991,0.000281532,0.000179791,0.000130531,0.000123533,8.24E-05,5.61E-05
1,4696,1,1,Suzi L Jianuzzi,60,0.000611621,0.000287936,0.000181225,0.000128816,0.000121344,8.12E-05,5.60E-05
1,4697,1,0,Francis K. Jr. Ducharme,30,0.00050025,0.000251383,0.000167532,0.00012282,0.000115888,7.76E-05,5.60E-05
1,4698,1,1,Laura L. Barbosa,47,0.000541126,0.000265957,0.000172533,0.000127259,0.000120409,8.07E-05,5.60E-05
1,4699,1,1,Carol Chan,52,0.000641026,0.000316256,0.000206058,0.00014881,0.000140036,8.46E-05,5.60E-05
1,4700,1,1,Sue Duval,56,0.000561798,0.000269614,0.000177525,0.000130736,0.000123885,8.24E-05,5.60E-05
1,4701,1,1,Shelagh Hawken,64,0.000560538,0.00027137,0.000179276,0.000131874,0.000124922,8.15E-05,5.60E-05
1,4702,1,1,Madison White,24,0.000481696,0.00024108,0.000157953,0.00011861,0.00011274,7.86E-05,5.60E-05
1,4703,0,0,Paul Charles Balthazar Marty,29,0.000596659,0.000299222,0.000195236,0.000136724,0.000128156,8.26E-05,5.60E-05
1,4704,1,0,Lawrence M. Walden,48,0.000536769,0.000278707,0.000190114,0.000131978,0.000125802,8.37E-05,5.60E-05
1,4705,1,1,Gwendolyn M. Stewart,46,0.00050813,0.000249377,0.000162364,0.000120744,0.000114364,7.99E-05,5.60E-05
1,4706,0,0,Russell W. Stewart,62,0.000589971,0.00028401,0.000183016,0.000130361,0.000123609,8.15E-05,5.60E-05
1,4707,1,1,Janice O Kim,58,0.000506073,0.000250376,0.000159541,0.000119503,0.000113161,7.89E-05,5.60E-05
1,4708,1,0,George C Baranauskas,63,0.000629327,0.000311139,0.000191644,0.000136295,0.000127975,8.13E-05,5.60E-05
1,4709,1,0,Vincent S. Wiegers,54,0.000533618,0.00026137,0.000173883,0.000126088,0.000119246,8.13E-05,5.60E-05
1,4710,0,0,Ron Haven,59,0.000645995,0.000318066,0.000208551,0.000149993,0.000141403,8.74E-05,5.59E-05
1,4711,1,1,Arielle M. Mitropoulos,20,0.000549451,0.000274048,0.000180538,0.000131423,0.000124673,8.20E-05,5.59E-05
1,4712,1,1,Brenda Mackintosh,51,0.000593824,0.00029577,0.000195313,0.000141924,0.0001343,8.45E-05,5.59E-05
1,4713,1,0,Bryan C. Cook,39,0.000552486,0.000272035,0.000180636,0.000131648,0.000124471,8.14E-05,5.59E-05
1,4714,0,0,Paulo R. Sr. Silva,49,0.000536193,0.000262674,0.000172861,0.00012773,0.000120977,8.11E-05,5.59E-05
1,4715,1,1,Nicole M. Derome,46,0.000511247,0.000258398,0.000169291,0.000122594,0.000116171,7.94E-05,5.59E-05
1,4716,1,1,Christin L. Moore,45,0.000611621,0.000301659,0.000195542,0.000136444,0.000129182,8.49E-05,5.59E-05
1,4717,0,0,Jeannot Petit,60,0.000596303,0.000298507,0.00019861,0.000146542,0.000138715,8.69E-05,5.58E-05
1,4718,0,0,Gerardo Santos,48,0.000503271,0.000252589,0.000169062,0.000125581,0.000118892,8.03E-05,5.58E-05
1,4719,0,0,Tim Paul,58,0.000545256,0.000276932,0.000182949,0.000134246,0.000126711,8.35E-05,5.58E-05
1,4720,1,1,Brooke White,38,0.000500501,0.000254065,0.000170213,0.000126135,0.000119603,8.08E-05,5.58E-05
1,4721,1,0,Michael B. Burch,32,0.00056243,0.000289519,0.000193125,0.000140766,0.000132345,8.47E-05,5.58E-05
1,4722,1,1,Lynne Marsala,42,0.000501756,0.000246548,0.00016581,0.000125502,0.000119432,8.39E-05,5.58E-05
1,4723,1,1,Meaghan Young,28,0.000577367,0.000277701,0.000174125,0.000125849,0.000119574,7.95E-05,5.58E-05
1,4724,1,0,Jimmy Olson,39,0.000538503,0.000276625,0.000184264,0.000133923,0.000126438,8.31E-05,5.58E-05
1,4725,1,1,Jamie M. Derosas,23,0.000503018,0.000254065,0.000169262,0.000124008,0.00011773,8.08E-05,5.58E-05
1,4726,1,1,Tabitha Abel,65,0.000597015,0.000289101,0.000185563,0.000132749,0.000124844,8.16E-05,5.57E-05
1,4727,1,0,Lennart Krieger,33,0.000480307,0.000243368,0.000161082,0.000119589,0.000113533,7.94E-05,5.57E-05
1,4728,1,1,Joy L. Donohue,55,0.000464684,0.000229253,0.000154036,0.000116144,0.000110497,7.81E-05,5.57E-05
1,4729,1,0,Kent Weare,40,0.000511771,0.000255558,0.00016518,0.000121242,0.000114456,7.90E-05,5.57E-05
1,4730,1,1,Mallory J. Weiss,24,0.000530786,0.000266028,0.000175654,0.000128982,0.000121936,8.14E-05,5.57E-05
1,4731,1,1,Gail E Thomson,64,0.000610128,0.000296384,0.000191058,0.000138408,0.000130531,7.95E-05,5.57E-05
1,4732,0,0,James B Bronk,60,0.000626174,0.00030303,0.000190512,0.000138639,0.000130548,8.28E-05,5.57E-05
1,4733,1,1,Olivia M. Garcia,21,0.000572738,0.000284414,0.000186706,0.00013151,0.000123472,8.12E-05,5.57E-05
1,4734,1,1,Deborah Camara,40,0.000494315,0.000249501,0.000164745,0.000122115,0.000116063,7.93E-05,5.57E-05
1,4735,1,0,Bruce Rosendahl,33,0.000543478,0.000282805,0.000190259,0.000140036,0.000131926,8.27E-05,5.57E-05
1,4736,1,0,Sabino Azcarate Leturia,54,0.000562746,0.000283527,0.000182183,0.000129769,0.000121566,8.06E-05,5.56E-05
1,4737,1,1,Suzanne M. Johnston,40,0.000571755,0.000285307,0.000190331,0.000140726,0.000133227,8.65E-05,5.56E-05
1,4738,1,1,Lauren Macvicar,34,0.000782473,0.000393236,0.000261986,0.000195351,0.00018498,0.000125063,5.56E-05
1,4739,1,1,Ashley McNeil,25,0.000539374,0.000266809,0.000176336,0.000130582,0.000123533,8.29E-05,5.56E-05
1,4740,0,0,Erik J. Mancyak,41,0.000477099,0.000237869,0.000158655,0.000118245,0.000111932,7.76E-05,5.56E-05
1,4741,1,1,Aiko Sogabe,42,0.000503018,0.000250815,0.000165262,0.000122549,0.000116104,8.00E-05,5.56E-05
1,4742,1,1,Emily Mello,29,0.000539084,0.00026434,0.00017319,0.000126791,0.000119789,8.08E-05,5.56E-05
1,4743,1,1,Kathleen A. Sullivan,38,0.00052521,0.000259538,0.000168549,0.000120135,0.000113585,7.79E-05,5.55E-05
1,4744,1,1,Julianne T. Cormio,27,0.000501505,0.000249813,0.000165289,0.000120077,0.00011426,7.72E-05,5.55E-05
1,4745,1,1,Lesley J. Mason,39,0.000526039,0.000256016,0.000169779,0.000124564,0.000117966,8.00E-05,5.55E-05
1,4746,1,0,Michael D Smith,49,0.000617665,0.00029036,0.000187126,0.0001353,0.000127146,8.10E-05,5.55E-05
1,4747,1,0,Hwan Jung Yoon,53,0.000506586,0.000250125,0.000165728,0.000122956,0.000116279,7.99E-05,5.55E-05
1,4748,0,0,Mark D. Watterson,30,0.000552486,0.000280112,0.000182582,0.00012791,0.000121021,8.23E-05,5.55E-05
1,4749,0,0,James G. Buchanan,56,0.00053135,0.000263019,0.000172295,0.000125534,0.00011885,7.99E-05,5.54E-05
1,4750,0,0,Roy Silva,50,0.000506329,0.00025413,0.000172325,0.000125739,0.000116686,7.83E-05,5.54E-05
1,4751,1,0,Christopher T. Carr,23,0.000520562,0.000255037,0.00016818,0.000124425,0.000118161,8.08E-05,5.54E-05
1,4752,1,1,Angela H. Kuhnen,37,0.000509424,0.000252143,0.000168719,0.000123548,0.000117206,7.97E-05,5.53E-05
1,4753,0,0,Zack Saunders,24,0.000499002,0.000236407,0.000154727,0.00011542,0.000109806,7.68E-05,5.53E-05
1,4754,0,0,Richard E. Atherton,34,0.00059312,0.000279799,0.000174978,0.000124131,0.000118036,7.85E-05,5.53E-05
1,4755,1,1,Rose Wilke,55,0.000539957,0.000267594,0.000175531,0.000127567,0.000120149,8.01E-05,5.53E-05
1,4756,1,0,Charles Hollins,57,0.000527426,0.000264131,0.000174642,0.0001288,0.000121714,8.27E-05,5.53E-05
1,4757,1,0,Daniel Ruggles,27,0.000543774,0.000276778,0.000184877,0.000136556,0.000129066,8.24E-05,5.53E-05
1,4758,1,0,Andy Martindell,51,0.000508647,0.000254065,0.000167392,0.000122745,0.000115808,7.95E-05,5.53E-05
1,4759,1,1,Alison L. Livingston,38,0.000574383,0.000289017,0.000192715,0.000144155,0.000136314,8.64E-05,5.53E-05
1,4760,1,0,David L Wienecke,64,0.000597015,0.000283126,0.000181686,0.000133476,0.00012458,8.15E-05,5.53E-05
1,4761,1,0,Jeffrey Pomeroy,43,0.000538213,0.000276243,0.000184945,0.000137514,0.000129803,8.25E-05,5.53E-05
1,4762,1,1,Jamie C. McKay,30,0.000516262,0.000261849,0.000174642,0.000128337,0.00012108,8.08E-05,5.53E-05
1,4763,1,1,Kimberly A. Charron,41,0.000494071,0.000245038,0.000162999,0.00011966,0.000113327,7.78E-05,5.53E-05
1,4764,1,0,Bennett H. Beach,67,0.00052687,0.000255428,0.000167001,0.00012335,0.0001167,7.95E-05,5.53E-05
1,4765,1,0,Terence J. Smith,66,0.000524934,0.000267953,0.000177211,0.000130259,0.000123092,8.26E-05,5.52E-05
1,4766,1,1,Jesse Frye,28,0.000492854,0.000243546,0.000159898,0.000118737,0.000112613,7.77E-05,5.52E-05
1,4767,1,1,Leana Taft,52,0.000514139,0.000259067,0.00017325,0.000127016,0.000120758,8.29E-05,5.52E-05
1,4768,1,1,Pamela M. Cumming,61,0.000510725,0.000256213,0.000170911,0.00012639,0.000119689,8.06E-05,5.52E-05
1,4769,1,1,Hannah Park,22,0.000503525,0.000251004,0.000169033,0.000124254,0.000117772,7.96E-05,5.52E-05
1,4770,1,1,Gail King,46,0.000485673,0.000246184,0.000163479,0.000121477,0.000115035,7.91E-05,5.52E-05
1,4771,1,1,Angeline W. Pace,50,0.000564653,0.000271223,0.000177054,0.000128074,0.000121242,7.98E-05,5.52E-05
1,4772,1,0,Ronald Vigue,42,0.000632111,0.000306279,0.000197239,0.000141864,0.000133422,8.41E-05,5.52E-05
1,4773,1,1,Amy E. DeNuzzio,24,0.000506842,0.000255363,0.000171615,0.000126119,0.00011956,7.99E-05,5.51E-05
1,4774,1,0,Shea Clayton,45,0.000572082,0.000284091,0.000186951,0.000134012,0.00012604,8.20E-05,5.51E-05
1,4775,1,1,Julie L. Wozniak,42,0.000519751,0.000259269,0.000172058,0.000128222,0.000121521,7.99E-05,5.51E-05
